log file2025-04-18 10:01:48,331 - my_log - INFO - 连接Appium server成功
2025-04-18 10:06:21,383 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:06:23,029 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:06:23,745 - my_log - INFO - ##########第15个推荐结束##########
2025-04-18 10:06:23,745 - my_log - INFO - **********第16个推荐**********
2025-04-18 10:06:23,746 - my_log - INFO - 当前喜欢数量: 6, 当前不喜欢数量: 9
2025-04-18 10:06:25,411 - my_log - INFO - 用户昵称: Bright-辛
2025-04-18 10:06:36,596 - my_log - INFO - 基本资料：['基本资料', '174cm', '水瓶座', '吉林师范大学 · 本科', '职员', '年薪20-30万 · 广州有房 · 已购车', '家乡黑龙江哈尔滨', '现居地广州', '基本资料', '160cm', '广州松田职业学院 · 本科']
2025-04-18 10:06:36,596 - my_log - INFO - ================================
2025-04-18 10:06:36,597 - my_log - INFO - 昵称: Bright-辛
2025-04-18 10:06:36,597 - my_log - INFO - 年龄: 30岁
2025-04-18 10:06:36,597 - my_log - INFO - 身高: 174cm
2025-04-18 10:06:36,597 - my_log - INFO - 星座: 水瓶座
2025-04-18 10:06:36,597 - my_log - INFO - 学历: 吉林师范大学 · 本科
2025-04-18 10:06:36,598 - my_log - INFO - 工作信息: 职员
2025-04-18 10:06:36,598 - my_log - INFO - 薪资: 年薪20-30万 · 广州有房 · 已购车
2025-04-18 10:06:36,598 - my_log - INFO - 家乡: 黑龙江哈尔滨
2025-04-18 10:06:36,598 - my_log - INFO - 现居地: 广州
2025-04-18 10:06:36,598 - my_log - INFO - 个人简介: 95年水瓶女，身高174。定居广州 有房有车无贷款（弟弟❌）如果我们门当户，可以认识一下，多一个朋友。了解社会游戏规则，也知道人性，但依然坚持那份真。别玩套路，看得出。日常喜欢听爵士，爱喝普洱和单枞。喜欢绘画，享受运动带来的多巴胺。简单自律生活。希望能遇到一个成熟稳重情绪稳定做事追求极致的人，做我们共同爱好的事物，去过不下20个国家。希望对方可以先想清楚今后想要找的另一半是什么样的人，今后想过什么样的生活。非诚勿扰，请自重。
2025-04-18 10:06:36,599 - my_log - INFO - ================================
2025-04-18 10:06:36,599 - my_log - INFO - 判断是否喜欢
2025-04-18 10:06:36,599 - my_log - INFO - 年龄不符合要求: 30岁
2025-04-18 10:06:36,599 - my_log - INFO - 身高不符合要求: 174cm
2025-04-18 10:06:36,599 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:06:39,201 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:06:40,416 - my_log - INFO - ##########第16个推荐结束##########
2025-04-18 10:06:40,416 - my_log - INFO - **********第17个推荐**********
2025-04-18 10:06:40,416 - my_log - INFO - 当前喜欢数量: 6, 当前不喜欢数量: 10
2025-04-18 10:06:42,555 - my_log - INFO - 用户昵称: 宁静
2025-04-18 10:06:56,591 - my_log - INFO - 基本资料：['基本资料', '152cm', '国家开放大学 · 大专', '物业文员', '年薪5-10万', '家乡广东梅州', '现居地深圳', '基本资料', '160cm', '广州松田职业学院 · 本科']
2025-04-18 10:06:56,591 - my_log - INFO - ================================
2025-04-18 10:06:56,591 - my_log - INFO - 昵称: 宁静
2025-04-18 10:06:56,591 - my_log - INFO - 年龄: 26岁
2025-04-18 10:06:56,592 - my_log - INFO - 身高: 152cm
2025-04-18 10:06:56,592 - my_log - INFO - 星座: NULL
2025-04-18 10:06:56,592 - my_log - INFO - 学历: 国家开放大学 · 大专
2025-04-18 10:06:56,592 - my_log - INFO - 工作信息: 物业文员
2025-04-18 10:06:56,592 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 10:06:56,593 - my_log - INFO - 家乡: 广东梅州
2025-04-18 10:06:56,593 - my_log - INFO - 现居地: 深圳
2025-04-18 10:06:56,593 - my_log - INFO - 个人简介: 我喜欢看电影，阅读，我还喜欢周末睡懒觉
2025-04-18 10:06:56,593 - my_log - INFO - ================================
2025-04-18 10:06:56,593 - my_log - INFO - 判断是否喜欢
2025-04-18 10:06:56,594 - my_log - INFO - 学历不符合要求: 国家开放大学 · 大专
2025-04-18 10:06:56,594 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:06:58,616 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:06:59,218 - my_log - INFO - ##########第17个推荐结束##########
2025-04-18 10:06:59,219 - my_log - INFO - **********第18个推荐**********
2025-04-18 10:06:59,219 - my_log - INFO - 当前喜欢数量: 6, 当前不喜欢数量: 11
2025-04-18 10:07:02,015 - my_log - INFO - 用户昵称: 无毒三
2025-04-18 10:07:22,475 - my_log - INFO - 基本资料：['基本资料', '168cm', '巨蟹座', '波尔多大学 · 本科', '事业单位 · 诉讼代理人', '年薪20-30万', '家乡广东广州', '现居地广州', '基本资料', '160cm', '广州松田职业学院 · 本科']
2025-04-18 10:07:22,475 - my_log - INFO - ================================
2025-04-18 10:07:22,475 - my_log - INFO - 昵称: 无毒三
2025-04-18 10:07:22,476 - my_log - INFO - 年龄: 33岁
2025-04-18 10:07:22,476 - my_log - INFO - 身高: 168cm
2025-04-18 10:07:22,476 - my_log - INFO - 星座: 巨蟹座
2025-04-18 10:07:22,476 - my_log - INFO - 学历: 波尔多大学 · 本科
2025-04-18 10:07:22,476 - my_log - INFO - 工作信息: 事业单位 · 诉讼代理人
2025-04-18 10:07:22,477 - my_log - INFO - 薪资: 年薪20-30万
2025-04-18 10:07:22,477 - my_log - INFO - 家乡: 广东广州
2025-04-18 10:07:22,477 - my_log - INFO - 现居地: 广州
2025-04-18 10:07:22,477 - my_log - INFO - 个人简介: 不吃佩奇很典型的大号巨蟹座，家的宿命感很重，有时候话很多很密，有时候不想说话，想要独处。
2025-04-18 10:07:22,477 - my_log - INFO - ================================
2025-04-18 10:07:22,477 - my_log - INFO - 判断是否喜欢
2025-04-18 10:07:22,478 - my_log - INFO - 年龄不符合要求: 33岁
2025-04-18 10:07:22,478 - my_log - INFO - 身高不符合要求: 168cm
2025-04-18 10:07:22,478 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:07:24,547 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:07:25,165 - my_log - INFO - ##########第18个推荐结束##########
2025-04-18 10:07:25,165 - my_log - INFO - **********第19个推荐**********
2025-04-18 10:07:25,166 - my_log - INFO - 当前喜欢数量: 6, 当前不喜欢数量: 12
2025-04-18 10:07:27,383 - my_log - INFO - 用户昵称: 小梨子
2025-04-18 10:07:35,098 - my_log - INFO - 基本资料：['基本资料', '160cm', '广州松田职业学院 · 本科', '自由职业者', '年薪5-10万', '家乡广东广州', '现居地广州']
2025-04-18 10:07:35,099 - my_log - INFO - ================================
2025-04-18 10:07:35,099 - my_log - INFO - 昵称: 小梨子
2025-04-18 10:07:35,099 - my_log - INFO - 年龄: 31岁
2025-04-18 10:07:35,099 - my_log - INFO - 身高: 160cm
2025-04-18 10:07:35,099 - my_log - INFO - 星座: NULL
2025-04-18 10:07:35,100 - my_log - INFO - 学历: 广州松田职业学院 · 本科
2025-04-18 10:07:35,100 - my_log - INFO - 工作信息: 自由职业者
2025-04-18 10:07:35,100 - my_log - INFO - 薪资: 年薪5-10万
2025-04-18 10:07:35,100 - my_log - INFO - 家乡: 广东广州
2025-04-18 10:07:35,100 - my_log - INFO - 现居地: 广州
2025-04-18 10:07:35,100 - my_log - INFO - 个人简介: 我喜欢逛街，还喜欢周末睡懒觉很随和脾气好，不拘小节，很好相处我喜欢会享受生活，有共同爱好的人
2025-04-18 10:07:35,101 - my_log - INFO - ================================
2025-04-18 10:07:35,101 - my_log - INFO - 判断是否喜欢
2025-04-18 10:07:35,101 - my_log - INFO - 年龄不符合要求: 31岁
2025-04-18 10:07:35,101 - my_log - INFO - 学历不符合要求: 广州松田职业学院 · 本科
2025-04-18 10:07:35,101 - my_log - INFO - 工作信息不符合要求: 自由职业者
2025-04-18 10:07:35,101 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:07:36,569 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:07:37,218 - my_log - INFO - ##########第19个推荐结束##########
2025-04-18 10:07:37,218 - my_log - INFO - **********第20个推荐**********
2025-04-18 10:07:37,218 - my_log - INFO - 当前喜欢数量: 6, 当前不喜欢数量: 13
2025-04-18 10:07:39,004 - my_log - INFO - 用户昵称: 早睡
2025-04-18 10:07:55,208 - my_log - INFO - 基本资料：['基本资料', '155cm', '射手座', '湘南学院 · 本科', '采购专员', '年薪10-20万', '家乡湖南郴州', '现居地广州']
2025-04-18 10:07:55,208 - my_log - INFO - ================================
2025-04-18 10:07:55,208 - my_log - INFO - 昵称: 早睡
2025-04-18 10:07:55,208 - my_log - INFO - 年龄: 27岁
2025-04-18 10:07:55,209 - my_log - INFO - 身高: 155cm
2025-04-18 10:07:55,209 - my_log - INFO - 星座: 射手座
2025-04-18 10:07:55,209 - my_log - INFO - 学历: 湘南学院 · 本科
2025-04-18 10:07:55,209 - my_log - INFO - 工作信息: 采购专员
2025-04-18 10:07:55,209 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 10:07:55,209 - my_log - INFO - 家乡: 湖南郴州
2025-04-18 10:07:55,210 - my_log - INFO - 现居地: 广州
2025-04-18 10:07:55,210 - my_log - INFO - 个人简介: 我喜欢吃各式各样的好吃的，玩游戏，我还喜欢把家里布置的很舒服
2025-04-18 10:07:55,210 - my_log - INFO - ================================
2025-04-18 10:07:55,210 - my_log - INFO - 判断是否喜欢
2025-04-18 10:07:55,210 - my_log - INFO - ❤❤❤符合要求，喜欢❤❤❤
2025-04-18 10:07:56,750 - my_log - INFO - 点击喜欢按钮完成
2025-04-18 10:07:57,513 - my_log - INFO - ##########第20个推荐结束##########
2025-04-18 10:07:57,513 - my_log - INFO - 当前速度: 198.84770703727682次/小时
2025-04-18 10:07:57,513 - my_log - INFO - 预计每天 4772.344968894644 个推荐
2025-04-18 10:07:57,539 - my_log - INFO - 当前数据库中总记录数为： 15774
2025-04-18 10:07:57,539 - my_log - INFO - 喜欢总数为：2567
2025-04-18 10:07:57,540 - my_log - INFO - 不喜欢总数为: 13207
2025-04-18 10:07:57,540 - my_log - INFO - **********第21个推荐**********
2025-04-18 10:07:57,540 - my_log - INFO - 当前喜欢数量: 7, 当前不喜欢数量: 13
2025-04-18 10:07:59,082 - my_log - INFO - 用户昵称: 月亮上面吃汉堡
2025-04-18 10:08:12,306 - my_log - INFO - 基本资料：['基本资料', '159cm', '吉首大学 · 本科', '项目管理', '年薪20-30万', '家乡湖南株洲', '现居地深圳']
2025-04-18 10:08:12,307 - my_log - INFO - ================================
2025-04-18 10:08:12,307 - my_log - INFO - 昵称: 月亮上面吃汉堡
2025-04-18 10:08:12,307 - my_log - INFO - 年龄: 26岁
2025-04-18 10:08:12,307 - my_log - INFO - 身高: 159cm
2025-04-18 10:08:12,307 - my_log - INFO - 星座: NULL
2025-04-18 10:08:12,308 - my_log - INFO - 学历: 吉首大学 · 本科
2025-04-18 10:08:12,308 - my_log - INFO - 工作信息: 项目管理
2025-04-18 10:08:12,308 - my_log - INFO - 薪资: 年薪20-30万
2025-04-18 10:08:12,308 - my_log - INFO - 家乡: 湖南株洲
2025-04-18 10:08:12,308 - my_log - INFO - 现居地: 深圳
2025-04-18 10:08:12,309 - my_log - INFO - 个人简介: 水象巨蟹座，喜欢热闹，节假日会在家组织一些聚会邀请朋友们一起玩，喜欢一切有趣的事物！
2025-04-18 10:08:12,309 - my_log - INFO - ================================
2025-04-18 10:08:12,309 - my_log - INFO - 判断是否喜欢
2025-04-18 10:08:12,309 - my_log - INFO - ❤❤❤符合要求，喜欢❤❤❤
2025-04-18 10:08:15,962 - my_log - INFO - 点击喜欢按钮完成
2025-04-18 10:08:16,607 - my_log - INFO - ##########第21个推荐结束##########
2025-04-18 10:08:16,607 - my_log - INFO - **********第22个推荐**********
2025-04-18 10:08:16,607 - my_log - INFO - 当前喜欢数量: 8, 当前不喜欢数量: 13
2025-04-18 10:08:18,240 - my_log - INFO - 用户昵称: 菠萝蜜
2025-04-18 10:08:28,037 - my_log - INFO - 基本资料：['基本资料', '160cm', '狮子座', '广州工商学院 · 大专', '设计', '年薪10-20万', '家乡广东湛江', '现居地佛山']
2025-04-18 10:08:28,037 - my_log - INFO - ================================
2025-04-18 10:08:28,037 - my_log - INFO - 昵称: 菠萝蜜
2025-04-18 10:08:28,038 - my_log - INFO - 年龄: 29岁
2025-04-18 10:08:28,038 - my_log - INFO - 身高: 160cm
2025-04-18 10:08:28,038 - my_log - INFO - 星座: 狮子座
2025-04-18 10:08:28,038 - my_log - INFO - 学历: 广州工商学院 · 大专
2025-04-18 10:08:28,038 - my_log - INFO - 工作信息: 设计
2025-04-18 10:08:28,039 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 10:08:28,039 - my_log - INFO - 家乡: 广东湛江
2025-04-18 10:08:28,039 - my_log - INFO - 现居地: 佛山
2025-04-18 10:08:28,039 - my_log - INFO - 个人简介: 爱瞎想，容易感动，容易满足，我不优秀但善良，认定的东西就会守候，喜欢简简单单的生活
2025-04-18 10:08:28,039 - my_log - INFO - ================================
2025-04-18 10:08:28,039 - my_log - INFO - 判断是否喜欢
2025-04-18 10:08:28,039 - my_log - INFO - 学历不符合要求: 广州工商学院 · 大专
2025-04-18 10:08:28,040 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:08:29,975 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:08:30,593 - my_log - INFO - ##########第22个推荐结束##########
2025-04-18 10:08:30,594 - my_log - INFO - **********第23个推荐**********
2025-04-18 10:08:30,594 - my_log - INFO - 当前喜欢数量: 8, 当前不喜欢数量: 14
2025-04-18 10:08:31,933 - my_log - INFO - 用户昵称: lau
2025-04-18 10:08:45,941 - my_log - INFO - 基本资料：['基本资料', '164cm', '白羊座', '宜春职业技术学院 · 大专', '自由职业者', '年薪10-20万', '家乡江西宜春', '现居地佛山']
2025-04-18 10:08:45,941 - my_log - INFO - ================================
2025-04-18 10:08:45,941 - my_log - INFO - 昵称: lau
2025-04-18 10:08:45,941 - my_log - INFO - 年龄: 28岁
2025-04-18 10:08:45,942 - my_log - INFO - 身高: 164cm
2025-04-18 10:08:45,942 - my_log - INFO - 星座: 白羊座
2025-04-18 10:08:45,942 - my_log - INFO - 学历: 宜春职业技术学院 · 大专
2025-04-18 10:08:45,942 - my_log - INFO - 工作信息: 自由职业者
2025-04-18 10:08:45,942 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 10:08:45,943 - my_log - INFO - 家乡: 江西宜春
2025-04-18 10:08:45,943 - my_log - INFO - 现居地: 佛山
2025-04-18 10:08:45,943 - my_log - INFO - 个人简介: 慢热，高敏人有些社恐喜欢看书，看电影，听歌，研究些稀奇古怪的东西
2025-04-18 10:08:45,943 - my_log - INFO - ================================
2025-04-18 10:08:45,943 - my_log - INFO - 判断是否喜欢
2025-04-18 10:08:45,943 - my_log - INFO - 学历不符合要求: 宜春职业技术学院 · 大专
2025-04-18 10:08:45,943 - my_log - INFO - 工作信息不符合要求: 自由职业者
2025-04-18 10:08:45,943 - my_log - INFO - 家乡不符合要求: 江西宜春
2025-04-18 10:08:45,943 - my_log - INFO - 个人简介不符合要求: 慢热，高敏人有些社恐喜欢看书，看电影，听歌，研究些稀奇古怪的东西
2025-04-18 10:08:45,943 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:08:47,420 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:08:48,481 - my_log - INFO - ##########第23个推荐结束##########
2025-04-18 10:08:48,481 - my_log - INFO - **********第24个推荐**********
2025-04-18 10:08:48,481 - my_log - INFO - 当前喜欢数量: 8, 当前不喜欢数量: 15
2025-04-18 10:08:50,326 - my_log - INFO - 用户昵称: 眼睛酸酸的
2025-04-18 10:08:58,050 - my_log - INFO - 基本资料：['基本资料', '170cm', '处女座', '广西大学 · 本科', '嵌入式工程师', '年薪10-20万', '家乡广东广州', '现居地广州']
2025-04-18 10:08:58,050 - my_log - INFO - ================================
2025-04-18 10:08:58,050 - my_log - INFO - 昵称: 眼睛酸酸的
2025-04-18 10:08:58,050 - my_log - INFO - 年龄: 27岁
2025-04-18 10:08:58,051 - my_log - INFO - 身高: 170cm
2025-04-18 10:08:58,051 - my_log - INFO - 星座: 处女座
2025-04-18 10:08:58,051 - my_log - INFO - 学历: 广西大学 · 本科
2025-04-18 10:08:58,051 - my_log - INFO - 工作信息: 嵌入式工程师
2025-04-18 10:08:58,052 - my_log - INFO - 薪资: 年薪10-20万
2025-04-18 10:08:58,052 - my_log - INFO - 家乡: 广东广州
2025-04-18 10:08:58,052 - my_log - INFO - 现居地: 广州
2025-04-18 10:08:58,052 - my_log - INFO - 个人简介: 我喜欢健身，研究做好吃的，研究穿搭，我还喜欢秋天
2025-04-18 10:08:58,052 - my_log - INFO - ================================
2025-04-18 10:08:58,053 - my_log - INFO - 判断是否喜欢
2025-04-18 10:08:58,053 - my_log - INFO - 身高不符合要求: 170cm
2025-04-18 10:08:58,053 - my_log - INFO - 🤡🤡🤡不符合要求，不喜欢🤡🤡🤡
2025-04-18 10:08:59,608 - my_log - INFO - 点击不喜欢按钮完成
2025-04-18 10:09:00,264 - my_log - INFO - ##########第24个推荐结束##########
2025-04-18 10:09:00,264 - my_log - INFO - **********第25个推荐**********
2025-04-18 10:09:00,264 - my_log - INFO - 当前喜欢数量: 8, 当前不喜欢数量: 16
2025-04-18 10:09:02,298 - my_log - INFO - 用户昵称: 仙女不讲李
2025-04-18 10:09:12,371 - my_log - INFO - 基本资料：['基本资料', '155cm', '狮子座', '广东技术师范学院 · 大专', '业务', '年薪10-20万', '家乡四川泸州', '现居地中山']
2025-04-18 10:09:12,371 - my_log - INFO - ================================
2025-04-18 10:09:12,372 - my_log - INFO - 昵称: 仙女不讲李
2025-04-18 10:09:12,372 - my_log - INFO - 年龄: 30岁
2025-04-18 10:09:12,372 - my_log - INFO - 身高: 155cm
2025-04-18 10:09:12,372 - my_log - INFO - 星座: 狮子座
